,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDRESS,BANK,ATM_ID,COORD_X,COOR_Y,WITHIN500,WITHIN1000,FREGUESIA,MWay_Dist,Police_Dis,V_Index,PARISH,NUMBER,N_INCOME,INCOME,N_DENSITY,DENSITY,N_AGE,AGE,N_UNP_RATE,UNP_RATE,N_COM_DENS,COM_DENS,N_FREQ_ATTACK,FREQ_ATTACK,N_MANUAL_ATK,MANUAL_ATK,N_LOGIC_ATK,LOGIC_ATK,N_FRAUD_ATTACK,FRAUD_ATTACK,N_CARD_SKIMMING,CARD_SKIMMING,N_CARD_TRAPPING,CARD_TRAPPING,N_CASH_TRAPPING,CASH_TRAPPING,N_TRANS_REVER,TRANS_REVER,N_PHYS_ATTACK,PHYS_ATTACK,N_BURGLARY,BURGLARY,N_RAM_RAIDS,RAM_RAIDS,N_EXPLO_GAS,EXPLO_GAS,N_VANDALISM,VANDALISM,N_LOG_NETWORK,LOG_NETWORK,N_LOG_ISOLATED,LOG_ISOLATED,EVENT_DATE,DETEC_DATE,ACCOUNT_DATE,YEAR_ACOUNT,N_IMPLEM_TYPE,GROSS_LOSS,INDIRECT_LOSS,NET_LOSS,N_ATTACK_L0,N_ATTACK_L1,N_ATTACK_L2,PERSONA1,PERSONA2,ATTACK_DURATION,SUCCESS_ATTACK,RECOVERED,RECOV_AMOUNT,RECOV_DATE
"Rua de Sao Domingos 37, Lisbon",MONTEPIO GERAL,MG54,-9.16156,38.70757,0,1000,Estrela,1421.31,603.48,0,16,1,4,40,1,1.75,3,46,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Piso 1, Lisbon",MONTEPIO GERAL,MG55,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 2 a, Lisbon",MONTEPIO GERAL,MG56,-9.14495,38.70668,0,1000,MisericBrdia,2868.92,305.35,0,20,3,1,22,1,0.97,5,61,5,23,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Tomas Ribeiro 6 C, Lisbon",MONTEPIO GERAL,MG57,-9.14796,38.73135,0,1000,Avenidas Novas,2051.14,269.98,0,22,1,5,48,2,10.76,4,52,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Marechal Humberto Delgado Pmo 1, Lisbon",MONTEPIO GERAL,MG58,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,3,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prior Crato 1, Lisbon",MONTEPIO GERAL,MG59,-9.17116,38.70539,500,1000,Alcgntara,702.49,571.10,1,16,2,3,38,2,9.12,4,49,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Duque De avila 79 a, Lisbon",MONTEPIO GERAL,MG61,-9.14416,38.73498,500,1000,Avenidas Novas,2077.06,289.26,0,22,2,4,42,1,3.63,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Prior Crato 1, Lisbon",MONTEPIO GERAL,MG62,-9.17116,38.70539,500,1000,Alcgntara,702.49,571.10,1,16,2,3,38,2,9.12,4,49,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida De Roma 42a, Lisbon",MONTEPIO GERAL,MG63,-9.14039,38.74693,500,1000,Alvalade,1781.62,626.54,0,7,1,4,44,4,27.84,3,42,2,8,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Manuel Jesus Coelho 1, Lisbon",MONTEPIO GERAL,MG64,-9.14464,38.72086,0,1000,Santo Antnnio,2485.60,548.93,0,18,0,6,70,1,2.74,4,53,1,3,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Alameda Das Linhas De Torres 94 a, Lisbon",MONTEPIO GERAL,MG65,-9.15675,38.76465,0,1000,Lumiar,724.34,666.72,0,5,1,4,42,2,6.80,1,28,3,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Piso 1, Lisbon",MONTEPIO GERAL,MG66,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 24 De Julho 2 a, Lisbon",MONTEPIO GERAL,MG67,-9.14495,38.70668,0,1000,MisericBrdia,2868.92,305.35,1,20,3,1,22,1,0.97,5,61,5,23,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada Militar Lote, Lisbon",MONTEPIO GERAL,MG68,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar 122, Lisbon",MONTEPIO GERAL,MG69,-9.15268,38.73318,0,1000,Campolide,1620.00,449.80,3,15,2,5,48,2,6.36,4,50,4,14,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Ouro 219 a, Lisbon",MONTEPIO GERAL,MG70,-9.13907,38.71169,500,1000,Santa Maria Maior,3198.84,284.27,1,17,2,3,34,1,0.29,5,57,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua 1 De Maio 101, Lisbon",MONTEPIO GERAL,MG71,-9.15476,38.79159,0,0,Lumiar,1278.42,1527.58,1,9,2,2,24,2,12.11,1,26,5,20,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 206-214, Lisbon",MONTEPIO GERAL,MG72,-9.13801,38.71177,500,1000,Santa Maria Maior,3281.18,353.58,0,17,2,3,36,2,9.65,5,62,4,16,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida oscar Monteiro Torres 31B, Lisbon",MONTEPIO GERAL,MG74,-9.14193,38.74322,500,1000,Avenidas Novas,2008.14,652.81,0,8,1,5,54,3,22.84,2,37,1,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira 1, Lisbon",MONTEPIO GERAL,MG75,-9.14392,38.70669,0,1000,MisericBrdia,2958.08,376.80,2,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Garrett 62, Lisbon",MONTEPIO GERAL,MG76,-9.14094,38.71083,500,1000,Santa Maria Maior,3087.79,131.64,2,17,2,4,44,1,4.98,5,59,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Pinheiro Chagas 34, Lisbon",MONTEPIO GERAL,MG77,-9.14878,38.73375,0,1000,Avenidas Novas,1820.97,528.41,1,15,2,3,36,3,16.56,4,51,4,14,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Coelho Da Rocha 108, Lisbon",MONTEPIO GERAL,MG78,-9.16706,38.71658,500,1000,Campo de Ourique,847.29,169.95,0,3,1,4,42,3,24.52,1,27,3,10,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Morais Soares 80-A, Lisbon",MONTEPIO GERAL,MG79,-9.13054,38.73284,500,1000,Arroios,3247.67,519.95,2,19,2,4,40,4,30.97,4,49,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Jorge De Sena 1 LM, Lisbon",MONTEPIO GERAL,MG80,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,1,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Cidade De Bolama, Lisbon",MONTEPIO GERAL,MG81,-9.11518,38.76181,500,1000,Olivais,1171.27,356.03,1,0,2,2,30,2,15.32,1,28,5,20,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Marechal Humberto Delgado Pmo 1, Lisbon",MONTEPIO GERAL,MG82,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida oscar Monteiro Torres 31B, Lisbon",MONTEPIO GERAL,MG83,-9.14193,38.74322,500,1000,Avenidas Novas,2008.14,652.81,1,8,1,5,54,3,22.84,2,37,1,4,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada Militar Lote, Lisbon",MONTEPIO GERAL,MG84,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque De Saldanha 1, Lisbon",MONTEPIO GERAL,MG85,-9.14466,38.73293,500,1000,Avenidas Novas,2161.64,518.32,1,22,1,4,44,1,2.66,4,50,3,12,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"C. C. Amoreiras, Lusitania Seguros - Loja 1077, Lisbon",MONTEPIO GERAL,MG86,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,2,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Calcada Marques Abrantes 26, Lisbon",MONTEPIO GERAL,MG87,-9.15279,38.70847,500,1000,Estrela,2176.15,433.03,1,20,3,1,18,2,8.24,5,61,5,22,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Xavier De Araujo 9-11, Lisbon",MONTEPIO GERAL,MG88,-9.1748,38.74896,0,0,Carnide,979.18,1297.64,1,11,0,5,50,2,12.01,1,30,2,7,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque Terceira 1, Lisbon",MONTEPIO GERAL,MG89,-9.14392,38.70669,0,1000,MisericBrdia,2958.08,376.80,1,17,2,5,48,1,4.67,5,62,3,13,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Fanqueiros 58, Lisbon",MONTEPIO GERAL,MG90,-9.13545,38.70972,500,1000,Santa Maria Maior,3573.93,246.39,0,17,1,3,34,1,3.94,5,61,3,13,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Carmo, Lisbon",MONTEPIO GERAL,MG92,-9.13966,38.71207,500,1000,Santa Maria Maior,3135.47,294.58,2,17,1,4,46,1,2.83,5,61,3,13,5,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Coelho Da Rocha 108, Lisbon",MONTEPIO GERAL,MG93,-9.16706,38.71658,500,1000,Campo de Ourique,847.29,169.95,0,3,1,4,42,3,24.52,1,27,3,10,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada Forte Do Alto Duque, Lisbon",MONTEPIO GERAL,MG94,-9.21876,38.70614,500,1000,Belrm,352.77,202.13,1,2,2,4,40,1,0.05,4,52,4,18,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Morais Soares 80-A, Lisbon",MONTEPIO GERAL,MG95,-9.13054,38.73284,500,1000,Arroios,3247.67,519.95,1,19,2,4,40,4,30.97,4,49,4,18,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida De Roma 42a, Lisbon",MONTEPIO GERAL,MG96,-9.14039,38.74693,500,1000,Alvalade,1781.62,626.54,0,7,1,4,44,4,27.84,3,42,2,8,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua De Sao Jose 131, Lisbon",MONTEPIO GERAL,MG97,-9.14358,38.71958,500,1000,Santo Antanio,2591.75,420.48,0,22,1,5,54,1,2.74,4,51,3,11,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Viriato, Lisbon",MONTEPIO GERAL,MG99,-9.14776,38.73119,0,1000,Avenidas Novas,2075.98,257.84,0,22,1,5,48,2,10.76,4,52,3,10,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Sao Vicente De Paulo, Lisbon",NOVO BANCO,NB01,-9.17299,38.73137,500,1000,Campolide,657.12,315.48,0,23,2,3,32,2,8.20,1,27,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar, Lisbon",NOVO BANCO,NB02,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,0,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Campo Grande 1 B, Lisbon",NOVO BANCO,NB04,-9.14875,38.74798,500,1000,Alvalade,1475.90,255.53,2,15,2,3,34,1,1.07,3,45,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar, Lisbon",NOVO BANCO,NB05,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,1,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Nacoes Unidas, Lisbon",NOVO BANCO,NB06,-9.17563,38.764,0,1000,Carnide,775.82,573.32,1,5,1,4,42,4,33.35,2,35,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque De Saldanha 32, Lisbon",NOVO BANCO,NB07,-9.14569,38.7338,500,1000,Avenidas Novas,2033.00,466.86,0,22,1,5,54,1,5.68,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Duarte Pacheco Loja 1085, Lisbon",NOVO BANCO,NB08,-9.16444,38.72362,0,1000,Campo de Ourique,765.84,831.46,4,18,0,6,64,2,7.96,3,45,1,2,5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Morais Soares 28, Lisbon",NOVO BANCO,NB09,-9.12654,38.73129,500,1000,Penha de Franea,3540.23,409.48,1,19,2,3,32,1,0.10,4,50,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada 100, Lisbon",NOVO BANCO,NB10,-9.19264,38.75622,500,1000,Carnide,628.97,324.03,2,4,2,3,36,1,0.08,1,27,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Liberdade 195, Lisbon",NOVO BANCO,NB11,-9.14784,38.72196,500,1000,Santo AntMnio,2201.18,330.30,0,18,0,6,60,1,0.00,3,45,2,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Andrade Corvo 42, Lisbon",NOVO BANCO,NB12,-9.14757,38.73019,0,1000,Avenidas Novas,2165.83,166.14,0,22,1,5,48,1,4.52,4,55,3,12,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Travessa Da Luz C/estrada Luz Avenida Lusiada C Co, Lisbon",NOVO BANCO,NB13,-9.13934,38.72225,0,1000,Arroios,2939.66,365.22,0,22,1,5,56,1,1.51,3,47,2,9,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Actriz Palmira Bastos 14B, Lisbon",NOVO BANCO,NB14,-9.11285,38.75481,500,1000,Marvila,1722.44,205.32,1,1,3,2,26,3,25.83,3,47,5,22,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Francisco Stromp, Lisbon",NOVO BANCO,NB18,-9.15955,38.76309,0,1000,Lumiar,505.80,463.81,1,7,0,5,56,1,0.00,2,35,1,2,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Lusiada 100, Lisbon",NOVO BANCO,NB19,-9.19264,38.75622,500,1000,Carnide,628.97,324.03,1,4,2,3,36,1,0.08,1,27,3,13,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar, Lisbon",NOVO BANCO,NB20,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,0,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida De Berna 45, Lisbon",NOVO BANCO,NB21,-9.1543,38.73859,500,1000,Avenidas Novas,1114.95,239.21,1,15,1,3,36,2,13.51,4,52,3,12,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Dom Pedro V 14, Lisbon",NOVO BANCO,NB23,-9.14538,38.71568,500,1000,Santo Antanio,2531.70,111.28,2,18,1,6,64,2,14.20,4,50,2,6,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar, Lisbon",NOVO BANCO,NB24,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,0,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Augusta 284, Lisbon",NOVO BANCO,NB25,-9.13841,38.71288,500,1000,Santa Maria Maior,3205.46,271.89,2,17,2,2,30,3,19.20,5,60,4,16,5,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Descobertas 18, Lisbon",NOVO BANCO,NB26,-9.21581,38.70666,500,1000,Belrm,590.71,211.54,2,2,2,3,36,1,1.67,3,47,4,15,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Cais Sodre 10-14, Lisbon",NOVO BANCO,NB27,-9.14464,38.7052,0,1000,MisericBrdia,2914.99,446.63,1,17,2,2,30,1,0.00,5,58,4,17,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Santa Marta 50, Lisbon",NOVO BANCO,NB28,-9.14558,38.72352,0,1000,Santo Antnnio,2399.20,245.72,0,18,0,5,56,2,6.23,3,46,1,2,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Praca Duque De Saldanha 32, Lisbon",NOVO BANCO,NB29,-9.14569,38.7338,500,1000,Avenidas Novas,2033.00,466.86,0,22,1,5,54,1,5.68,3,48,2,8,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida 5 De Outubro 164, Lisbon",NOVO BANCO,NB30,-9.14839,38.7406,0,1000,Avenidas Novas,1496.14,596.49,2,15,2,3,32,2,6.56,4,54,4,16,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Almirante Reis 181 a, Lisbon",NOVO BANCO,NB31,-9.13425,38.7352,500,1000,Arroios,2851.33,422.62,0,22,1,5,54,2,13.92,4,54,3,11,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Engenheiro Arantes E Oliveira Lote 14, Lisbon",NOVO BANCO,NB32,-9.12425,38.74048,500,1000,Areeiro,2552.76,178.99,2,8,1,6,66,3,21.99,3,42,2,5,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Da Republica, Lisbon",NOVO BANCO,NB33,-9.1466,38.74113,500,1000,Avenidas Novas,1633.85,525.92,1,8,1,5,52,2,6.56,3,42,2,7,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Estrada De Benfica 676, Lisbon",NOVO BANCO,NB34,-9.20455,38.75192,0,1000,Benfica,728.26,836.15,1,21,1,3,34,3,25.68,2,39,3,11,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Do Comercio 95-119, Lisbon",NOVO BANCO,NB35,-9.13711,38.7087,500,1000,Santa Maria Maior,3490.36,66.26,0,17,1,5,50,1,0.00,5,60,3,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Rainha Dona Amelia 8, Lisbon",NOVO BANCO,NB37,-9.1586,38.76673,0,1000,Lumiar,914.44,707.80,0,5,1,5,50,4,29.92,1,27,3,12,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Avenida Antonio Augusto De Aguiar, Lisbon",NOVO BANCO,NB38,-9.1521,38.73204,0,1000,Avenidas Novas,1748.90,448.74,0,15,1,3,38,1,4.83,4,50,3,13,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
"Rua Sao Vicente De Paulo, Lisbon",NOVO BANCO,NB39,-9.17299,38.73137,500,1000,Campolide,657.12,315.48,1,23,2,3,32,2,8.20,1,27,4,17,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
